conf_abbr,conference_name,year,name,author_info,article_link,abstract
sigmod,SIGMOD (Databases),2001,Locally adaptive dimensionality reduction for indexing large time series databases,"Eamonn Keogh, University of California, Irvine|; et al.|Kaushik Chakrabarti, University of California, Irvine|Michael Pazzani, University of California, Irvine|Sharad Mehrotra, University of California, Irvine",https://www.semanticscholar.org/paper/728211a7edfe536299670f34714de1b426d969dc,"Similarity search in large time series databases has attracted much research interest recently. It is a difficult problem because of the typically high dimensionality of the data.. The most promising solutions involve performing dimensionality reduction on the data, then indexing the reduced data with a multidimensional index structure. Many dimensionality reduction techniques have been proposed, including Singular Value Decomposition (SVD), the Discrete Fourier transform (DFT), and the Discrete Wavelet Transform (DWT). In this work we introduce a new dimensionality reduction technique which we call Adaptive Piecewise Constant Approximation (APCA). While previous techniques (e.g., SVD, DFT and DWT) choose a common representation for all the items in the database that minimizes the global reconstruction error, APCA approximates each time series by a set of constant value segments of varying lengths such that their individual reconstruction errors are minimal. We show how APCA can be indexed using a multidimensional index structure. We propose two distance measures in the indexed space that exploit the high fidelity of APCA for fast searching: a lower bounding Euclidean distance approximation, and a non-lower bounding, but very tight Euclidean distance approximation and show how they can support fast exact searching, and even faster approximate searching on the same index structure. We theoretically and empirically compare APCA to all the other techniques and demonstrate its superiority."
sigmod,SIGMOD (Databases),2000,XMill: an efficient compressor for XML data,"Hartmut Liefke, University of Pennsylvania|Dan Suciu, AT&T Laboratories",https://www.semanticscholar.org/paper/141e8528f0d3cdcf5dcbfe3ba5be5af494832c09,"We describe a tool for compressing XML data, with applications in data exchange and archiving, which usually achieves about twice the compression ratio of gzip at roughly the same speed. The compressor, called XMill, incorporates and combines existing compressors in order to apply them to heterogeneous XML data: it uses zlib, the library function for gzip, a collection of datatype specific compressors for simple data types, and, possibly, user defined compressors for application specific data types."
sigmod,SIGMOD (Databases),1999,DynaMat: a dynamic view management system for data warehouses,"Yannis Kotidis & Nick Roussopoulos, University of Maryland",https://www.semanticscholar.org/paper/d30053f74173c7bb1daa92ff3daa9e214f6c0819,"Pre-computation and materialization of views with aggregate functions is a common technique in Data Warehouses. Due to the complex structure of the warehouse and the different profiles of the users who submit queries, there is need for tools that will automate the selection and management of the materialized data. In this paper we present DynaMat, a system that dynamically materializes information at multiple levels of granularity in order to match the demand (workload) but also takes into account the maintenance restrictions for the warehouse, such as down time to update the views and space availability. DynaMat unifies the view selection and the view maintenance problems under a single framework using a novel “goodness” measure for the materialized views. DynaMat constantly monitors incoming queries and materializes the best set of views subject to the space constraints. During updates, DynaMat reconciles the current materialized view selection and refreshes the most beneficial subset of it within a given maintenance window. We compare DynaMat against a system that is given all queries in advance and the pre-computed optimal static view selection. The comparison is made based on a new metric, the Detailed Cost Savings Ratio introduced for quantifying the benefits of view materialization against incoming queries. These experiments show that DynaMat's dynamic view selection outperforms the optimal static view selection and thus, any sub-optimal static algorithm that has appeared in the literature."
sigmod,SIGMOD (Databases),1998,Efficient transparent application recovery in client-server information systems,"David Lomet & Gerhard Weikum, Microsoft Research",https://www.semanticscholar.org/paper/3bb2f341f17863c6185a3884394fa02ce1410c2c,"Database systems recover persistent data, providing high database availability. However, database applications, typically residing on client or “middle-tier” application-server machines, may lose work because of a server failure. This prevents the masking of server failures from the human user and substantially degrades application availability. This paper aims to enable high application availability with an integrated method for database server recovery and transparent application recovery in a client-server system. The approach, based on application message logging, is similar to earlier work on distributed system fault tolerance. However, we exploit advanced database logging and recovery techniques and request/reply messaging properties to significantly improve efficiency. Forced log I/Os, frequently required by other methods, are usually avoided. Restart time, for both failed server and failed client, is reduced by checkpointing and log truncation. Our method ensures that a server can recover independently of clients. A client may reduce logging overhead in return for dependency on server availability during client restart."
sigmod,SIGMOD (Databases),1998,Integrating association rule mining with relational database systems: alternatives and implications,"Sunita Sarawagi, IBM Research|; et al.|Shiby Thomas, University of Florida|Rakesh Agrawal, IBM Research",https://www.semanticscholar.org/paper/8716b5ab1185e6dd4ba8adf25753613d874d9cc9,"Data mining on large data warehouses is becoming increasingly important. In support of this trend, we consider a spectrum of architectural alternatives for coupling mining with database systems. These alternatives include: loose-coupling through a SQL cursor interface; encapsulation of a mining algorithm in a stored procedure; caching the data to a file system on-the-fly and mining; tight-coupling using primarily user-defined functions; and SQL implementations for processing in the DBMS. We comprehensively study the option of expressing the mining algorithm in the form of SQL queries using Association rule mining as a case in point. We consider four options in SQL-92 and six options in SQL enhanced with object-relational extensions (SQL-OR). Our evaluation of the different architectural alternatives shows that from a performance perspective, the Cache-Mine option is superior, although the performance of the SQL-OR option is within a factor of two. Both the Cache-Mine and the SQL-OR approaches incur a higher storage penalty than the loose-coupling approach which performance-wise is a factor of 3 to 4 worse than Cache-Mine. The SQL-92 implementations were too slow to qualify as a competitive option. We also compare these alternatives on the basis of qualitative factors like automatic parallelization, development ease, portability and inter-operability."
sigmod,SIGMOD (Databases),1997,Fast parallel similarity search in multimedia databases,"Stefan Berchtold, Ludwig Maximilian University of Munich|; et al.|Christian Böml, Ludwig Maximilian University of Munich|Bernhard Braunmüller, Ludwig Maximilian University of Munich|Daniel A. Keim, Ludwig Maximilian University of Munich|Hans-Peter Kriegel, Ludwig Maximilian University of Munich",https://www.semanticscholar.org/paper/5b6f2a31b14b3f6bfc89384ae16a8f4652186df6,"Most similarity search techniques map the data objects into some high-dimensional feature space. The similarity search then corresponds to a nearest-neighbor search in the feature space which is computationally very intensive. In this paper, we present a new parallel method for fast nearest-neighbor search in high-dimensional feature spaces. The core problem of designing a parallel nearest-neighbor algorithm is to find an adequate distribution of the data onto the disks. Unfortunately, the known declustering methods to not perform well for high-dimensional nearest-neighbor search. In contrast, our method has been optimized based on the special properties of high-dimensional spaces and therefore provides a near-optimal distribution of the data items among the disks. The basic idea of our data declustering technique is to assign the buckets corresponding to different quadrants of the data space to different disks. We show that our technique - in contrast to other declustering methods - guarantees that all buckets corresponding to neighboring quadrants are assigned to different disks. We evaluate our method using large amounts of real data (up to 40 MBytes) and compare it with the best known data declustering method, the Hilbert curve. Our experiments show that our method provides an almost linear speed-up and a constant scale-up. Additionally, it outperforms the Hilbert approach by a factor of up to 5."
sigmod,SIGMOD (Databases),1996,Implementing data cubes efficiently,"Venky Harinarayan, Stanford University|; et al.|Anand Rajaraman, Stanford University|Jeffrey D. Ullman, Stanford University",https://www.semanticscholar.org/paper/f449bfc57afa2a0bd65de0173815b25ec4bf3046,"Decision support applications involve complex queries on very large databases. Since response times should be small, query optimization is critical. Users typically view the data as multidimensional data cubes. Each cell of the data cube is a view consisting of an aggregation of interest, like total sales. The values of many of these cells are dependent on the values of other cells in the data cube. A common and powerful query optimization technique is to materialize some or all of these cells rather than compute them from raw data each time. Commercial systems differ mainly in their approach to materializing the data cube. In this paper, we investigate the issue of which cells (views) to materialize when it is too expensive to materialize all views. A lattice framework is used to express dependencies among views. We present greedy algorithms that work off this lattice and determine a good set of views to materialize. The greedy algorithm performs within a small constant factor of optimal under a variety of models. We then consider the most common case of the hypercube lattice and examine the choice of materialized views for hypercubes in detail, giving some good tradeoffs between the space used and the average time to answer a query."
sigir,SIGIR (Information Retrieval),2019,Variance Reduction in Gradient Exploration for Online Learning to Rank,"Huazheng Wang, University of Virginia|; et al.|Sunwoo Kim, University of Virginia|Eric McCord-Snook, University of Virginia|Qingyun Wu, University of Virginia|Hongning Wang, University of Virginia",https://www.semanticscholar.org/paper/538ce5a49afb614255aa669f45b60ec0fc89cce6,"Online Learning to Rank (OL2R) algorithms learn from implicit user feedback on the fly. The key to such algorithms is an unbiased estimate of gradients, which is often (trivially) achieved by uniformly sampling from the entire parameter space. Unfortunately, this leads to high-variance in gradient estimation, resulting in high regret during model updates, especially when the dimension of the parameter space is large. In this work, we aim at reducing the variance of gradient estimation in OL2R algorithms. We project the selected updating direction (i.e., the winning direction) into a space spanned by the feature vectors from examined documents under the current query (termed the ""document space"" for short), after an interleaved test. Our key insight is that the result of an interleaved test is solely governed by a user's relevance evaluation over the examined documents. Hence, the true gradient introduced by this test is only reflected in the constructed document space, and components of the proposed gradient which are orthogonal to the document space can be safely removed, for variance reduction purpose. We prove that this projected gradient is still an unbiased estimation of the true gradient, and show that this lower-variance gradient estimation results in significant regret reduction. Our proposed method is compatible with all existing OL2R algorithms which rank documents using a linear model. Extensive experimental comparisons with several state-of-the-art OL2R algorithms have confirmed the effectiveness of our proposed method in reducing the variance of gradient estimation and improving overall ranking performance."
sigir,SIGIR (Information Retrieval),2018,Should I Follow the Crowd? A Probabilistic Analysis of the Effectiveness of Popularity in Recommen...,"Rocío Cañamares & Pablo Castells, Autonomous University of Madrid",https://www.semanticscholar.org/paper/dc6f76cb0036c26560de4e8512042d2576f84b38,"The use of IR methodology in the evaluation of recommender systems has become common practice in recent years. IR metrics have been found however to be strongly biased towards rewarding algorithms that recommend popular items ""the same bias that state of the art recommendation algorithms display. Recent research has confirmed and measured such biases, and proposed methods to avoid them. The fundamental question remains open though whether popularity is really a bias we should avoid or not; whether it could be a useful and reliable signal in recommendation, or it may be unfairly rewarded by the experimental biases. We address this question at a formal level by identifying and modeling the conditions that can determine the answer, in terms of dependencies between key random variables, involving item rating, discovery and relevance. We find conditions that guarantee popularity to be effective or quite the opposite, and for the measured metric values to reflect a true effectiveness, or qualitatively deviate from it. We exemplify and confirm the theoretical findings with empirical results. We build a crowdsourced dataset devoid of the usual biases displayed by common publicly available data, in which we illustrate contradictions between the accuracy that would be measured in a common biased offline experimental setting, and the actual accuracy that can be measured with unbiased observations."
sigir,SIGIR (Information Retrieval),2017,BitFunnel: Revisiting Signatures for Search,"Bob Goodwin, Microsoft|; et al.|Michael Hopcroft, Microsoft|Dan Luu, Microsoft|Alex Clemmer, Heptio|Mihaela Curmei, Microsoft|Sameh Elnikety, Microsoft|Yuxiong He, Microsoft",https://www.semanticscholar.org/paper/2a695a9bec2a0f4e26fab3a631ea4ea51a2aab95,"Since the mid-90s there has been a widely-held belief that signature files are inferior to inverted files for text indexing. In recent years the Bing search engine has developed and deployed an index based on bit-sliced signatures. This index, known as BitFunnel, replaced an existing production system based on an inverted index. The driving factor behind the shift away from the inverted index was operational cost savings. This paper describes algorithmic innovations and changes in the cloud computing landscape that led us to reconsider and eventually field a technology that was once considered unusable. The BitFunnel algorithm directly addresses four fundamental limitations in bit-sliced block signatures. At the same time, our mapping of the algorithm onto a cluster offers opportunities to avoid other costs associated with signatures. We show these innovations yield a significant efficiency gain versus classic bit-sliced signatures and then compare BitFunnel with Partitioned Elias-Fano Indexes, MG4J, and Lucene."
sigir,SIGIR (Information Retrieval),2016,Understanding Information Need: An fMRI Study,"Yashar Moshfeghi, University of Glasgow|; et al.|Peter Triantafillou, University of Glasgow|Frank E. Pollick, University of Glasgow",https://www.semanticscholar.org/paper/1919e7c0f4c1b5252219f49f3c263db58768b1b2,"The raison d'etre of IR is to satisfy human information need. But, do we really understand information need? Despite advances in the past few decades in both the IR and relevant scientific communities, this question is largely unanswered. We do not really understand how an information need emerges and how it is physically manifested. Information need refers to a complex concept: at the very initial state of the phenomenon (i.e. at a visceral level), even the searcher may not be aware of its existence. This renders the measuring of this concept (using traditional behaviour studies) nearly impossible. In this paper, we investigate the connection between an information need and brain activity. Using functional Magnetic Resonance Imaging (fMRI), we measured the brain activity of twenty four participants while they performed a Question Answering (Q/A) Task, where the questions were carefully selected and developed from TREC-8 and TREC 2001 Q/A Track. The results of this experiment revealed a distributed network of brain regions commonly associated with activities related to information need and retrieval and differing brain activity in processing scenarios when participants knew the answer to a given question and when they did not and needed to search. We believe our study and conclusions constitute an important step in unravelling the nature of information need and therefore better satisfying it."
sigir,SIGIR (Information Retrieval),2015,QuickScorer: A Fast Algorithm to Rank Documents with Additive Ensembles of Regression Trees,"Claudio Lucchese, Istituto di Scienza e Tecnologie dell'Informazione|; et al.|Franco Maria Nardini, Istituto di Scienza e Tecnologie dell'Informazione|Salvatore Orlando, IUAV University of Venice|Raffaele Perego, Istituto di Scienza e Tecnologie dell'Informazione|Nicola Tonellotto, Istituto di Scienza e Tecnologie dell'Informazione|Rossano Venturini, Istituto di Scienza e Tecnologie dell'Informazione",https://www.semanticscholar.org/paper/2bb585c4b9d89b095e9938f7d1d3286e4ac2076f,"Learning-to-Rank models based on additive ensembles of regression trees have proven to be very effective for ranking query results returned by Web search engines, a scenario where quality and efficiency requirements are very demanding. Unfortunately, the computational cost of these ranking models is high. Thus, several works already proposed solutions aiming at improving the efficiency of the scoring process by dealing with features and peculiarities of modern CPUs and memory hierarchies. In this paper, we present QuickScorer, a new algorithm that adopts a novel bitvector representation of the tree-based ranking model, and performs an interleaved traversal of the ensemble by means of simple logical bitwise operations. The performance of the proposed algorithm are unprecedented, due to its cache-aware approach, both in terms of data layout and access patterns, and to a control flow that entails very low branch mis-prediction rates. The experiments on real Learning-to-Rank datasets show that QuickScorer is able to achieve speedups over the best state-of-the-art baseline ranging from 2x to 6.5x."
sigir,SIGIR (Information Retrieval),2014,Partitioned Elias-Fano Indexes,"Giuseppe Ottaviano, Istituto di Scienza e Tecnologie dell'Informazione|Rossano Venturini, University of Pisa",https://www.semanticscholar.org/paper/04ebe19c8edf2a7588005900e23b5fadbd6e357a,"The Elias-Fano representation of monotone sequences has been recently applied to the compression of inverted indexes, showing excellent query performance thanks to its efficient random access and search operations. While its space occupancy is competitive with some state-of-the-art methods such as gamma-delta-Golomb codes and PForDelta, it fails to exploit the local clustering that inverted lists usually exhibit, namely the presence of long subsequences of close identifiers. In this paper we describe a new representation based on partitioning the list into chunks and encoding both the chunks and their endpoints with Elias-Fano, hence forming a two-level data structure. This partitioning enables the encoding to better adapt to the local statistics of the chunk, thus exploiting clustering and improving compression. We present two partition strategies, respectively with fixed and variable-length chunks. For the latter case we introduce a linear-time optimization algorithm which identifies the minimum-space partition up to an arbitrarily small approximation factor. We show that our partitioned Elias-Fano indexes offer significantly better compression than plain Elias-Fano, while preserving their query time efficiency. Furthermore, compared with other state-of-the-art compressed encodings, our indexes exhibit the best compression ratio/query time trade-off."
sigir,SIGIR (Information Retrieval),2013,Beliefs and Biases in Web Search,"Ryen W. White, Microsoft Research",https://www.semanticscholar.org/paper/2f278d1dab0f6e3939c747a2fc2a4cecdfc912b9,"People's beliefs, and unconscious biases that arise from those beliefs, influence their judgment, decision making, and actions, as is commonly accepted among psychologists. Biases can be observed in information retrieval in situations where searchers seek or are presented with information that significantly deviates from the truth. There is little understanding of the impact of such biases in search. In this paper we study search-related biases via multiple probes: an exploratory retrospective survey, human labeling of the captions and results returned by a Web search engine, and a large-scale log analysis of search behavior on that engine. Targeting yes-no questions in the critical domain of health search, we show that Web searchers exhibit their own biases and are also subject to bias from the search engine. We clearly observe searchers favoring positive information over negative and more than expected given base rates based on consensus answers from physicians. We also show that search engines strongly favor a particular, usually positive, perspective, irrespective of the truth. Importantly, we show that these biases can be counterproductive and affect search outcomes; in our study, around half of the answers that searchers settled on were actually incorrect. Our findings have implications for search engine design, including the development of ranking algorithms that con-sider the desire to satisfy searchers (by validating their beliefs) and providing accurate answers and properly considering base rates. Incorporating likelihood information into search is particularly important for consequential tasks, such as those with a medical focus."
sigir,SIGIR (Information Retrieval),2012,Time-Based Calibration of Effectiveness Measures,"Mark Smucker & Charles Clarke, University of Waterloo",https://www.semanticscholar.org/paper/aeda29c21d1f6eb89b1bed6f85e82aadfcc15d76,"Many current effectiveness measures incorporate simplifying assumptions about user behavior. These assumptions prevent the measures from reflecting aspects of the search process that directly impact the quality of retrieval results as experienced by the user. In particular, these measures implicitly model users as working down a list of retrieval results, spending equal time assessing each document. In reality, even a careful user, intending to identify as much relevant material as possible, must spend longer on some documents than on others. Aspects such as document length, duplicates and summaries all influence the time required. In this paper, we introduce a time-biased gain measure, which explicitly accommodates such aspects of the search process. By conducting an appropriate user study, we calibrate and validate the measure against the TREC 2005 Robust Track test collection. We examine properties of the measure, contrasting it to traditional effectiveness measures, and exploring its extension to other aspects and environments. As its primary benefit, the measure allows us to evaluate system performance in human terms, while maintaining the simplicity and repeatability of system-oriented tests. Overall, we aim to achieve a clearer connection between user-oriented studies and system-oriented tests, allowing us to better transfer insights and outcomes from one to the other."
sigir,SIGIR (Information Retrieval),2011,Find It If You Can: A Game for Modeling Different Types of Web Search Success Using Interaction Data,"Mikhail Ageev, Moscow State University|; et al.|Qi Guo, Emory University|Dmitry Lagun, Emory University|Eugene Agichtein, Emory University",https://www.semanticscholar.org/paper/d2f20cd0d58e60c8bfdebf424d354f24e98aad0c,"A better understanding of strategies and behavior of successful searchers is crucial for improving the experience of all searchers. However, research of search behavior has been struggling with the tension between the relatively small-scale, but controlled lab studies, and the large-scale log-based studies where the searcher intent and many other important factors have to be inferred. We present our solution for performing controlled, yet realistic, scalable, and reproducible studies of searcher behavior. We focus on difficult informational tasks, which tend to frustrate many users of the current web search technology. First, we propose a principled formalization of different types of ""success"" for informational search, which encapsulate and sharpen previously proposed models. Second, we present a scalable game-like infrastructure for crowdsourcing search behavior studies, specifically targeted towards capturing and evaluating successful search strategies on informational tasks with known intent. Third, we report our analysis of search success using these data, which confirm and extends previous findings. Finally, we demonstrate that our model can predict search success more effectively than the existing state-of-the-art methods, on both our data and on a different set of log data collected from regular search engine sessions. Together, our search success models, the data collection infrastructure, and the associated behavior analysis techniques, significantly advance the study of success in web search."
sigir,SIGIR (Information Retrieval),2010,Assessing the Scenic Route: Measuring the Value of Search Trails in Web Logs,"Ryen W. White, Microsoft Research|Jeff Huang, University of Washington",https://www.semanticscholar.org/paper/a97f142557e3645c572a6d144b9db90d97546806,"Search trails mined from browser or toolbar logs comprise queries and the post-query pages that users visit. Implicit endorsements from many trails can be useful for search result ranking, where the presence of a page on a trail increases its query relevance. Follow-ing a search trail requires user effort, yet little is known about the benefit that users obtain from this activity versus, say, sticking with the clicked search result or jumping directly to the destination page at the end of the trail. In this paper, we present a log-based study estimating the user value of trail following. We compare the relevance, topic coverage, topic diversity, novelty, and utility of full trails over that provided by sub-trails, trail origins (landing pages), and trail destinations (pages where trails end). Our findings demonstrate significant value to users in following trails, especially for certain query types. The findings have implications for the design of search systems, including trail recommendation systems that display trails on search result pages."
sigir,SIGIR (Information Retrieval),2009,Sources of evidence for vertical selection,"Jaime Arguello, Carnegie Mellon University|; et al.|Fernando Diaz, Yahoo! Research|Jamie Callan, Carnegie Mellon University|Jean-Francois Crespo, Yahoo! Research",https://www.semanticscholar.org/paper/47cdb987ec20ed2c1cdfca75ce2edf982ecfc5c4,"Web search providers often include search services for domain-specific subcollections, called verticals, such as news, images, videos, job postings, company summaries, and artist profiles. We address the problem of vertical selection, predicting relevant verticals (if any) for queries issued to the search engine's main web search page. In contrast to prior query classification and resource selection tasks, vertical selection is associated with unique resources that can inform the classification decision. We focus on three sources of evidence: (1) the query string, from which features are derived independent of external resources, (2) logs of queries previously issued directly to the vertical, and (3) corpora representative of vertical content. We focus on 18 different verticals, which differ in terms of semantics, media type, size, and level of query traffic. We compare our method to prior work in federated search and retrieval effectiveness prediction. An in-depth error analysis reveals unique challenges across different verticals and provides insight into vertical selection for future work."
sigir,SIGIR (Information Retrieval),2008,Algorithmic Mediation for Collaborative Exploratory Search,"Jeremy Pickens, FX Palo Alto Lab|; et al.|Gene Golovchinsky, FX Palo Alto Lab|Chirag Shah, University of North Carolina at Chapel Hill|Pernilla Qvarfordt, FX Palo Alto Lab|Maribeth Back, FX Palo Alto Lab",https://www.semanticscholar.org/paper/3bb44af2251b89c83a922778be5ba50cc205cc8c,"We describe a new approach to information retrieval: algorithmic mediation for intentional, synchronous collaborative exploratory search. Using our system, two or more users with a common information need search together, simultaneously. The collaborative system provides tools, user interfaces and, most importantly, algorithmically-mediated retrieval to focus, enhance and augment the team's search and communication activities. Collaborative search outperformed post hoc merging of similarly instrumented single user runs. Algorithmic mediation improved both collaborative search (allowing a team of searchers to find relevant information more efficiently and effectively), and exploratory search (allowing the searchers to find relevant information that cannot be found while working individually)."
sigir,SIGIR (Information Retrieval),2007,Studying the Use of Popular Destinations to Enhance Web Search Interaction,"Ryen W. White, Microsoft Research|; et al.|Mikhail Bilenko, Microsoft Research|Silviu Cucerzan, Microsoft Research",https://www.semanticscholar.org/paper/23d732e8d81457fa1b2149ebef32a62fd8c7b36d,"We present a novel Web search interaction feature which, for a given query, provides links to websites frequently visited by other users with similar information needs. These popular destinations complement traditional search results, allowing direct navigation to authoritative resources for the query topic. Destinations are identified using the history of search and browsing behavior of many users over an extended time period, whose collective behavior provides a basis for computing source authority. We describe a user study which compared the suggestion of destinations with the previously proposed suggestion of related queries, as well as with traditional, unaided Web search. Results show that search enhanced by destination suggestions outperforms other systems for exploratory tasks, with best performance obtained from mining past user behavior at query-level granularity."
sigir,SIGIR (Information Retrieval),2006,Minimal Test Collections for Retrieval Evaluation,"Ben Carterette, University of Massachusetts Amherst|; et al.|James Allan, University of Massachusetts Amherst|Ramesh Sitaraman, University of Massachusetts Amherst",https://www.semanticscholar.org/paper/34ddfe4d4fbf4afa586220a21a921478c8dfab35,"Accurate estimation of information retrieval evaluation metrics such as average precision require large sets of relevance judgments. Building sets large enough for evaluation of real-world implementations is at best inefficient, at worst infeasible. In this work we link evaluation with test collection construction to gain an understanding of the minimal judging effort that must be done to have high confidence in the outcome of an evaluation. A new way of looking at average precision leads to a natural algorithm for selecting documents to judge and allows us to estimate the degree of confidence by defining a distribution over possible document judgments. A study with annotators shows that this method can be used by a small group of researchers to rank a set of systems in under three hours with 95% confidence. Information retrieval metrics such as average precision require large sets of relevance judgments to be accurately estimated. Building these sets is infeasible and often inefficient for many real-world retrieval implementations. We present a new way of looking at average precision that allows us to estimate the confidence in an evaluation based on the size of the test collection. We use this to build an algorithm for selecting the best documents to judge to have maximum confidence in an evaluation with a minimal number of relevance judgments. A study with annotators shows how the algorithm can be used by a small group of researchers to quickly rank a set of systems with 95% confidence."
sigir,SIGIR (Information Retrieval),2005,Learning to estimate query difficulty: including applications to missing content detection and dis...,"Elad Yom-Tov, IBM Research|; et al.|Shai Fine, IBM Research|David Carmel, IBM Research|Adam Darlow, IBM Research",https://www.semanticscholar.org/paper/a74f5c9922c1327b94c70149944e3340263de961,"In this article we present novel learning methods for estimating the quality of results returned by a search engine in response to a query. Estimation is based on the agreement between the top results of the full query and the top results of its sub-queries. We demonstrate the usefulness of quality estimation for several applications, among them improvement of retrieval, detecting queries for which no relevant content exists in the document collection, and distributed information retrieval. Experiments on TREC data demonstrate the robustness and the effectiveness of our learning algorithms."
sigir,SIGIR (Information Retrieval),2004,A Formal Study of Information Retrieval Heuristics,"Hui Fang, University of Illinois at Urbana–Champaign|; et al.|Tao Tao, University of Illinois at Urbana–Champaign|ChengXiang Zhai, University of Illinois at Urbana–Champaign",https://www.semanticscholar.org/paper/c5445155baf89ad8d17a04fc82d0f9626558d5e6,"Empirical studies of information retrieval methods show that good retrieval performance is closely related to the use of various retrieval heuristics, such as TF-IDF weighting. One basic research question is thus what exactly are these ""necessary"" heuristics that seem to cause good retrieval performance. In this paper, we present a formal study of retrieval heuristics. We formally define a set of basic desirable constraints that any reasonable retrieval function should satisfy, and check these constraints on a variety of representative retrieval functions. We find that none of these retrieval functions satisfies all the constraints unconditionally. Empirical results show that when a constraint is not satisfied, it often indicates non-optimality of the method, and when a constraint is satisfied only for a certain range of parameter values, its performance tends to be poor when the parameter is out of the range. In general, we find that the empirical performance of a retrieval formula is tightly related to how well it satisfies these constraints. Thus the proposed constraints provide a good explanation of many empirical observations and make it possible to evaluate any existing or new retrieval formula analytically."
sigir,SIGIR (Information Retrieval),2003,Re-examining the potential effectiveness of interactive query expansion,"Ian Ruthven, University of Strathclyde",https://www.semanticscholar.org/paper/c5b9096e0945e779dd092a58937646d0563be0b8,"Much attention has been paid to the relative effectiveness of interactive query expansion versus automatic query expansion. Although interactive query expansion has the potential to be an effective means of improving a search, in this paper we show that, on average, human searchers are less likely than systems to make good expansion decisions. To enable good expansion decisions, searchers must have adequate instructions on how to use interactive query expansion functionalities. We show that simple instructions on using interactive query expansion do not necessarily help searchers make good expansion decisions and discuss difficulties found in making query expansion decisions."
sigir,SIGIR (Information Retrieval),2002,Novelty and redundancy detection in adaptive filtering,"Yi Zhang, Carnegie Mellon University|; et al.|Jamie Callan, Carnegie Mellon University|Thomas Minka, Carnegie Mellon University",https://www.semanticscholar.org/paper/2f7f81529c67e9d98722f4ee17fe3808f0752b5e,This paper addresses the problem of extending an adaptive information filtering system to make decisions about the novelty and redundancy of relevant documents. It argues that relevance and redundance should each be modelled explicitly and separately. A set of five redundancy measures are proposed and evaluated in experiments with and without redundancy thresholds. The experimental results demonstrate that the cosine similarity metric and a redundancy measure based on a mixture of language models are both effective for identifying redundant documents.
sigir,SIGIR (Information Retrieval),2001,Temporal summaries of new topics,"James Allan, University of Massachusetts Amherst|; et al.|Rahul Gupta, University of Massachusetts Amherst|Vikas Khandelwal, University of Massachusetts Amherst",https://www.semanticscholar.org/paper/b3365e64e4ce52823e25eea0fa16096d6cf383f0,"We discuss technology to help a person monitor changes in news coverage over time. We define temporal summaries of news stories as extracting a single sentence from each event within a news topic, where the stories are presented one at a time and sentences from a story must be ranked before the next story can be considered. We explain a method for evaluation, and describe an evaluation corpus that we have built. We also propose several methods for constructing temporal summaries and evaluate their effectiveness in comparison to degenerate cases. We show that simple approaches are effective, but that the problem is far from solved."
sigir,SIGIR (Information Retrieval),2000,IR evaluation methods for retrieving highly relevant documents,"Kalervo Järvelin & Jaana Kekäläinen, University of Tampere",https://www.semanticscholar.org/paper/93b9d22e6b1f3fc05feba3c5c3922a23dce09ea9,"This paper proposes evaluation methods based on the use of non-dichotomous relevance judgements in IR experiments. It is argued that evaluation methods should credit IR methods for their ability to retrieve highly relevant documents. This is desirable from the user point of view in modem large IR environments. The proposed methods are (1) a novel application of P-R curves and average precision computations based on separate recall bases for documents of different degrees of relevance, and (2) two novel measures computing the cumulative gain the user obtains by examining the retrieval result up to a given ranked position. We then demonstrate the use of these evaluation methods in a case study on the effectiveness of query types, based on combinations of query structures and expansion, in retrieving documents of various degrees of relevance. The test was run with a best match retrieval system (In- Query I) in a text database consisting of newspaper articles. The results indicate that the tested strong query structures are most effective in retrieving highly relevant documents. The differences between the query types are practically essential and statistically significant. More generally, the novel evaluation methods and the case demonstrate that non-dichotomous relevance assessments are applicable in IR experiments, may reveal interesting phenomena, and allow harder testing of IR methods."
sigir,SIGIR (Information Retrieval),1998,A theory of term weighting based on exploratory data analysis,"Warren R. Greiff, University of Massachusetts Amherst",https://www.semanticscholar.org/paper/ee57ce8ffd5988dbbd18579afeb73eb6a3d16af6,"Techniques of exploratory data analysis are used to study the weight of evidence that the occurrence of a query term provides in support of the hypothesis that a document is relevant to an information need. In particular, the relationship between the document frequency and the weight of evidence is investigated. A correlation between document frequency normalized by collection size and the mutual information between relevance and term occurrence is uncovered. This correlation is found to be robust across a variety of query sets and document collections. Based on this relationship, a theoretical explanation of the efficacy of inverse document frequency for term weighting is developed which differs in both style and content from theories previously put forth. The theory predicts that a “flattening” of idf at both low and high frequency should result in improved retrieval performance. This altered idf formulation is tested on all TREC query sets. Retrieval results corroborate the prediction of improved retrieval performance. In conclusion, we argue that exploratory data analysis can be a valuable tool for research whose goal is the development of an explanatory theory of information retrieval."
